Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_41,8.125301357668018e-15,8.682554303505808e-15,6.9828107298653756e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_42,1.0118801629932505e-14,1.0337526965395075e-14,1.0181127483027799e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_43,1.1562440819605039e-14,0.009264643794720001,0.009423372738739279
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_44,0.003827429945793168,0.01579366654375424,0.01761672316841956
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_45,1.1726841719905679e-14,7.773605667901354e-15,1.3941158318467488e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_46,7.368778041453675e-15,7.644368768941082e-15,8.902317658553631e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_47,7.672950238143035e-15,1.8265213250609082e-14,8.359915650891576e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_48,1.0667772221140125e-14,8.718038691751013e-15,5.876570488730982e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_49,6.390110373714434e-15,1.1627007330638246e-14,1.2011004081913926e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_5,1.646880779896757e-14,6.993011080916719e-15,5.829555942280019e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_50,0.014069400529074825,1.1865074894812366e-14,1.3535020609969407e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_51,5.8875335162689165e-15,6.920958102253825e-15,1.926261729488589e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_52,9.504027194869498e-15,1.2640806060623281e-14,3.8575860193254373e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_53,1.2687792945905349e-14,0.00284940720259742,0.0032564653743961743
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_54,0.0035535281756941942,7.845268333782153e-14,9.657595018481981e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_55,2.3445972015719483e-14,0.00559711274644162,0.00639670028164594
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_56,9.962415152090879e-15,7.082318362724597e-14,8.508330094891372e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_57,0.00231587119597494,8.400832113286683e-15,8.104486469683971e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_58,7.743833352336082e-15,1.2921521491682242e-14,9.901943210955286e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_59,1.118992630037378e-14,8.339534420174845e-14,9.369064481151146e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_6,1.5536118687838514e-14,0.003722835954404357,0.004254669662148878
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_60,7.271512096155656e-15,2.3173938586537203e-14,9.625679646776e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_61,8.978392103860718e-15,3.4116651716011223e-14,3.015891108277507e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_62,1.1809456190725598e-14,2.6612423822165125e-14,8.338072296102236e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_63,1.0727566982874729e-14,0.008244922738643025,0.009422768844153788
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_64,8.536626845227305e-15,3.443438490695933e-14,3.617103782027166e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_65,1.7665745024227538e-14,4.437326622213395e-14,4.9623464351272625e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_66,8.667751412450019e-15,1.2235252493703845e-14,1.1246106087197887e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_67,8.049247032793083e-15,9.938118501503264e-15,6.173128547453201e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_68,8.26649859675399e-15,1.4737498176185606e-14,1.7711986922482132e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_69,8.68200158756401e-15,1.0161586121779682e-14,1.3982778405945961e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_7,7.006783029941029e-15,0.003977213218522576,0.0033735426699082935
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_70,7.60211338324268e-15,2.3656795768354857e-14,3.0466629785901405e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_71,1.5390314023200347e-14,1.0134812136345214e-14,9.301817394567105e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_72,2.343618933179729e-14,6.796597015349245e-14,1.777744618181032e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_73,1.098962125004969e-14,2.5246747277099922e-14,1.504270772571276e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_74,7.240710346116211e-15,0.011126472253762593,0.01271596829006833
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_75,0.004383554788758327,0.019217957271244913,0.005189573148963205
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_76,1.1147055500870806e-14,1.2745090821013923e-14,1.553221836861748e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_77,1.71495688020921e-14,3.237867563351696e-14,1.1020025595002216e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_78,4.03821073802213e-14,1.1705430771494616e-13,8.569806570728795e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_79,2.3056464723558713e-14,5.94524816901833e-14,7.44957082840786e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_8,6.961070608824116e-15,6.062610730899515e-15,9.061345778024811e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_80,0.00044519019536098513,1.8346745253979992e-14,7.308212991690698e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_81,8.879705998277032e-15,0.01022961348450473,0.00617535599252422
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_82,1.1904255359240779e-14,7.533408420888422e-15,2.0979250083184655e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_83,2.8313018596293203e-14,0.006924951481815466,0.00791423026492981
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_84,0.00589239555041143,0.01972900295894575,9.793328279847187e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_85,8.395483382569088e-15,9.8366565389117e-15,1.2085429029411319e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_86,0.0017924652250781291,0.007997553103794562,0.008714258791641796
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_87,9.826852294854878e-15,8.478522943246502e-15,1.150107503564656e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_88,2.233210838475941e-14,1.086159931836964e-14,8.385582477832049e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_89,1.2870047620220741e-14,1.0933652297032533e-14,9.491397888727428e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_9,8.941449432716317e-15,6.153064169289735e-15,5.212100592392029e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_90,7.968611881459253e-15,8.458821440912193e-15,1.6524993533415024e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_91,9.110279660292283e-15,0.0038470145535267476,0.003736924123940146
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_92,1.3646287803463035e-14,0.013782468364696914,0.006053921014613947
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_93,0.009402524118597076,1.3757472343873493e-14,7.107551508796075e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_94,2.8577758215408974e-14,8.807562813993387e-15,1.575514803654046e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_95,7.611494767800764e-15,1.0424201184784059e-14,8.956554319067845e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_96,4.104073099882773e-14,0.004062957540183001,0.004643380045922492
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_97,2.955267888044011e-14,0.008089137872727659,0.009244728997400222
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_98,6.622783340256196e-15,9.009348326895405e-15,9.732329738028656e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_99,2.1080757509987316e-14,0.006993696312205253,0.007992795785336246
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_0,1.1222796346757602e-14,1.1239954899362152e-14,8.588381019090466e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_1,9.102181971106424e-15,1.1175336449882016e-14,8.651571935710164e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_10,1.1969147895030118e-14,1.4557148889093874e-14,2.1035979671143085e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_11,9.761932003489922e-15,1.048572191377138e-14,1.597712847439814e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_12,7.103675865131424e-15,6.635007523562005e-15,8.799023431168193e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_13,9.401664631999059e-15,1.5499847189467555e-14,2.110742859430988e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_14,9.917341832014573e-15,1.7086826822614824e-14,4.982769568045303e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_15,1.874210046419004e-14,0.007842749817641948,0.007405310514904084
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_16,6.653715483676918e-15,9.220241138046299e-15,8.188400767624357e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_17,1.8137454501262105e-14,3.049674847972155e-14,1.0496088951687336e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_18,1.0507826090725796e-14,1.3338970305294089e-14,7.814856979130683e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_19,5.496690313559297e-14,1.276470055337863e-13,1.020127292282053e-13
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_2,2.4043674458814243e-14,0.009122387508448139,0.009078385488858443
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_20,1.1127310878267237e-14,1.736250652179765e-14,1.5759095417511304e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_21,0.0048718964124695955,0.002642226533390318,9.408272771960213e-15
