Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L1_id,L0_id,True_L0_MAE,Meas_L0_MAE
Height,0,10%,6C x 6K,L1_17,L0_10,1.5551217720973417e-15,1.0732155904709846e-15
Height,0,10%,6C x 6K,L1_17,L0_11,1.924386576016938e-15,-1.0
Height,0,10%,6C x 6K,L1_17,L0_12,0.11070252011998033,-1.0
Height,0,10%,6C x 6K,L1_17,L0_13,0.20775658690998028,-1.0
Height,0,10%,6C x 6K,L1_17,L0_14,1.3623361698004526e-15,-1.0
Height,0,10%,6C x 6K,L1_17,L0_15,0.03477619645894824,-1.0
Height,0,10%,6C x 6K,L1_17,L0_16,0.05066249222688528,-1.0
Height,0,10%,6C x 6K,L1_17,L0_17,0.1534413510299465,-1.0
Height,0,10%,6C x 6K,L1_17,L0_18,0.15773351526995402,-1.0
Height,0,10%,6C x 6K,L1_17,L0_19,0.09470488039091392,0.23676220097728204
Height,0,10%,6C x 6K,L1_17,L0_2,0.09710984467053456,1.4802973661668755e-15
Height,0,10%,6C x 6K,L1_17,L0_20,0.10365276150532376,0.09156808581438082
Height,0,10%,6C x 6K,L1_17,L0_21,0.02208760023000071,-1.0
Height,0,10%,6C x 6K,L1_17,L0_22,1.1934897514720433e-15,-1.0
Height,0,10%,6C x 6K,L1_17,L0_23,0.26888520635838437,-1.0
Height,0,10%,6C x 6K,L1_17,L0_24,0.16084178105182476,-1.0
Height,0,10%,6C x 6K,L1_17,L0_3,0.040320674779914745,0.10080168694978538
Height,0,10%,6C x 6K,L1_17,L0_4,1.2693549914880957e-15,-1.0
Height,0,10%,6C x 6K,L1_17,L0_5,0.039776385905515896,-1.0
Height,0,10%,6C x 6K,L1_17,L0_6,0.19520472643676076,-1.0
Height,0,10%,6C x 6K,L1_17,L0_7,0.23103255550233176,-1.0
Height,0,10%,6C x 6K,L1_17,L0_8,0.22396637130132835,0.029173108521819275
Height,0,10%,6C x 6K,L1_17,L0_9,1.3803772939506113e-15,-1.0
Height,0,10%,6C x 6K,L1_18,L0_0,0.045442647840472375,-1.0
Height,0,10%,6C x 6K,L1_18,L0_1,0.131857020502267,0.10350669935744476
Height,0,10%,6C x 6K,L1_18,L0_10,0.12991284495539882,-1.0
Height,0,10%,6C x 6K,L1_18,L0_11,0.041702015381824116,-1.0
Height,0,10%,6C x 6K,L1_18,L0_12,1.6921071025836434e-15,-1.0
Height,0,10%,6C x 6K,L1_18,L0_13,1.0325074129013957e-15,6.56881956236551e-16
Height,0,10%,6C x 6K,L1_18,L0_14,0.15662997232256856,-1.0
Height,0,10%,6C x 6K,L1_18,L0_15,0.13932418853647718,-1.0
Height,0,10%,6C x 6K,L1_18,L0_16,0.35713303061221163,-1.0
Height,0,10%,6C x 6K,L1_18,L0_17,0.059702163550318973,-1.0
Height,0,10%,6C x 6K,L1_18,L0_18,0.18316234308841126,-1.0
Height,0,10%,6C x 6K,L1_18,L0_19,0.04499485818487478,-1.0
Height,0,10%,6C x 6K,L1_18,L0_2,0.04590749920689725,1.493018671657372e-15
