Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,20%,8C x 9K,30%,2C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.24937223456195032
Height,0,20%,8C x 9K,40%,6C x 5K,L1_0,0.1253954307311796,0.13150653825015476,0.15780474556084761
Height,0,20%,8C x 9K,40%,6C x 5K,L1_1,0.11019242671500831,0.18248066445772332,0.10814677982342172
Height,0,20%,8C x 9K,40%,6C x 5K,L1_2,0.12822330688587932,0.11600981250827694,0.16477339723225076
Height,0,20%,8C x 9K,40%,3C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.06088599595686901
Height,0,20%,8C x 9K,40%,3C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.10517586741679523
Height,0,20%,8C x 9K,40%,3C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.07695663960393714
Height,0,20%,8C x 9K,50%,6C x 6K,L1_0,0.1253954307311796,0.13150653825015476,0.1074961174787554
Height,0,20%,8C x 9K,50%,6C x 6K,L1_1,0.11019242671500831,0.18248066445772332,0.09120747467459997
Height,0,20%,8C x 9K,50%,6C x 6K,L1_2,0.12822330688587932,0.11600981250827694,0.13788595479439436
Height,0,20%,8C x 9K,50%,4C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.13884772139846116
Height,0,20%,8C x 9K,50%,4C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.10651922896064
Height,0,20%,8C x 9K,50%,4C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.028530894940474727
Height,0,20%,8C x 9K,60%,7C x 6K,L1_0,0.1253954307311796,0.13150653825015476,0.09225453593260727
Height,0,20%,8C x 9K,60%,7C x 6K,L1_1,0.11019242671500831,0.18248066445772332,0.10102117676086862
Height,0,20%,8C x 9K,60%,7C x 6K,L1_2,0.12822330688587932,0.11600981250827694,0.06883434673586446
Height,0,20%,8C x 9K,60%,5C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.07679792969665764
Height,0,20%,8C x 9K,60%,5C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.08156022864376312
Height,0,20%,8C x 9K,60%,5C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.08683261728198954
Height,0,20%,8C x 9K,70%,8C x 6K,L1_0,0.1253954307311796,0.13150653825015476,0.14105367649621892
Height,0,20%,8C x 9K,70%,8C x 6K,L1_1,0.11019242671500831,0.18248066445772332,0.060428236724038346
Height,0,20%,8C x 9K,70%,8C x 6K,L1_2,0.12822330688587932,0.11600981250827694,0.13428889798277946
Height,0,20%,8C x 9K,70%,6C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.12309336477343373
Height,0,20%,8C x 9K,70%,6C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.0861325132239295
Height,0,20%,8C x 9K,70%,6C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.1358509996375631
Height,0,20%,8C x 9K,80%,8C x 7K,L1_0,0.1253954307311796,0.13150653825015476,0.13283794532691315
Height,0,20%,8C x 9K,80%,8C x 7K,L1_1,0.11019242671500831,0.18248066445772332,0.08087257589317486
Height,0,20%,8C x 9K,80%,8C x 7K,L1_2,0.12822330688587932,0.11600981250827694,0.07684919575384914
Height,0,20%,8C x 9K,80%,6C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.11938760693009602
Height,0,20%,8C x 9K,80%,6C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.07748484260992763
Height,0,20%,8C x 9K,80%,6C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.11444737422538397
Height,0,20%,8C x 9K,90%,8C x 8K,L1_0,0.1253954307311796,0.13150653825015476,0.10217732844641271
Height,0,20%,8C x 9K,90%,8C x 8K,L1_1,0.11019242671500831,0.18248066445772332,0.09359431222977489
Height,0,20%,8C x 9K,90%,8C x 8K,L1_2,0.12822330688587932,0.11600981250827694,0.12224776758891256
Height,0,20%,8C x 9K,90%,7C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.11193232614326852
Height,0,20%,8C x 9K,90%,7C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.0878763068547808
Height,0,20%,8C x 9K,90%,7C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.12024176796514052
Height,0,20%,8C x 9K,100%,8C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.11375280931179223
