Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Weight,0,70%,6C x 46K,70%,6C x 32K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,70%,6C x 46K,70%,4C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.0041728020178592295
Weight,0,70%,6C x 46K,70%,4C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,3.5461911185308284e-14
Weight,0,70%,6C x 46K,70%,4C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,8.670379229395545e-15
Weight,0,70%,6C x 46K,80%,6C x 36K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,80%,6C x 36K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
Weight,0,70%,6C x 46K,80%,6C x 36K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,70%,6C x 46K,80%,5C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.007801270651604833
Weight,0,70%,6C x 46K,80%,5C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,3.0733633230954165e-14
Weight,0,70%,6C x 46K,80%,5C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,2.0718334455456974e-14
Weight,0,70%,6C x 46K,90%,6C x 41K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,90%,6C x 41K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
Weight,0,70%,6C x 46K,90%,6C x 41K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,70%,6C x 46K,90%,5C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.0069460818134531935
Weight,0,70%,6C x 46K,90%,5C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,3.0440464963514084e-14
Weight,0,70%,6C x 46K,90%,5C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,8.810359849083701e-15
Weight,0,70%,6C x 46K,100%,6C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,100%,6C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
Weight,0,70%,6C x 46K,100%,6C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,70%,6C x 46K,100%,6C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,100%,6C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
Weight,0,70%,6C x 46K,100%,6C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,80%,8C x 36K,10%,3C x 11K,L1_0,0.00632582095912781,0.029309423328775713,0.004497828183110395
Weight,0,80%,8C x 36K,10%,3C x 11K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,2.005298284326741e-14
Weight,0,80%,8C x 36K,10%,3C x 11K,L1_2,8.267497797476153e-15,7.32371339499475e-15,8.9972221592208e-15
Weight,0,80%,8C x 36K,10%,1C x 28K,L1_0,0.00632582095912781,0.029309423328775713,0.0027357460839174765
Weight,0,80%,8C x 36K,10%,1C x 28K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,7.527659051653756e-15
Weight,0,80%,8C x 36K,10%,1C x 28K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.114848953894428e-14
Weight,0,80%,8C x 36K,20%,8C x 7K,L1_0,0.00632582095912781,0.029309423328775713,0.009723819696306582
Weight,0,80%,8C x 36K,20%,8C x 7K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.5892390330317166e-14
Weight,0,80%,8C x 36K,20%,8C x 7K,L1_2,8.267497797476153e-15,7.32371339499475e-15,2.445067957625367e-14
Weight,0,80%,8C x 36K,20%,2C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.018701226569743365
Weight,0,80%,8C x 36K,20%,2C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,3.490911263763034e-14
Weight,0,80%,8C x 36K,20%,2C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.2076450950360141e-14
Weight,0,80%,8C x 36K,30%,5C x 19K,L1_0,0.00632582095912781,0.029309423328775713,0.011253570872271447
Weight,0,80%,8C x 36K,30%,5C x 19K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7604968409005532e-14
Weight,0,80%,8C x 36K,30%,5C x 19K,L1_2,8.267497797476153e-15,7.32371339499475e-15,2.2568706163165568e-14
Weight,0,80%,8C x 36K,30%,2C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.011056502205066642
Weight,0,80%,8C x 36K,30%,2C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,2.2050879640763318e-14
Weight,0,80%,8C x 36K,30%,2C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,9.890236777702436e-15
Weight,0,80%,8C x 36K,40%,8C x 14K,L1_0,0.00632582095912781,0.029309423328775713,0.007829754083812531
Weight,0,80%,8C x 36K,40%,8C x 14K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.8213465829776596e-14
Weight,0,80%,8C x 36K,40%,8C x 14K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.816590033160941e-14
Weight,0,80%,8C x 36K,40%,3C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.010770881436118937
Weight,0,80%,8C x 36K,40%,3C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,3.765764706237857e-14
Weight,0,80%,8C x 36K,40%,3C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,3.1406513192580276e-14
Weight,0,80%,8C x 36K,50%,8C x 18K,L1_0,0.00632582095912781,0.029309423328775713,0.009541232831530492
Weight,0,80%,8C x 36K,50%,8C x 18K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7273552380125955e-14
Weight,0,80%,8C x 36K,50%,8C x 18K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.7495611441079953e-14
Weight,0,80%,8C x 36K,50%,4C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.013885429062815478
Weight,0,80%,8C x 36K,50%,4C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,2.0278801785937142e-14
Weight,0,80%,8C x 36K,50%,4C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,9.545720695373443e-15
Weight,0,80%,8C x 36K,60%,8C x 21K,L1_0,0.00632582095912781,0.029309423328775713,0.009541232831530494
Weight,0,80%,8C x 36K,60%,8C x 21K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7273552380125955e-14
Weight,0,80%,8C x 36K,60%,8C x 21K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.7495611441079953e-14
Weight,0,80%,8C x 36K,60%,5C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.007731169045488029
Weight,0,80%,8C x 36K,60%,5C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7311800141565452e-14
Weight,0,80%,8C x 36K,60%,5C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.100860143784151e-14
Weight,0,80%,8C x 36K,70%,8C x 25K,L1_0,0.00632582095912781,0.029309423328775713,0.009541232831530492
Weight,0,80%,8C x 36K,70%,8C x 25K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7273552380125955e-14
Weight,0,80%,8C x 36K,70%,8C x 25K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.7495611441079953e-14
