Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,1C x 36K,100%,1C x 36K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,100%,1C x 36K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,100%,1C x 36K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,100%,1C x 36K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,20%,8C x 9K,10%,7C x 1K,L1_0,0.07701713861745954,0.05712883258269774,1.7386885582076113e-15
Height,0,20%,8C x 9K,10%,7C x 1K,L1_1,0.1243342976972961,0.18904607181737795,1.3798486163198374e-15
Height,0,20%,8C x 9K,10%,7C x 1K,L1_2,0.07336395876283343,0.029930443531237916,1.6177535501680852e-15
Height,0,20%,8C x 9K,10%,1C x 7K,L1_0,0.07701713861745954,0.05712883258269774,2.2234198609234163e-15
Height,0,20%,8C x 9K,10%,1C x 7K,L1_1,0.1243342976972961,0.18904607181737795,1.7585139693616318e-15
Height,0,20%,8C x 9K,10%,1C x 7K,L1_2,0.07336395876283343,0.029930443531237916,2.1411444046342304e-15
Height,0,20%,8C x 9K,20%,4C x 4K,L1_0,0.07701713861745954,0.05712883258269774,2.413434035952733e-15
Height,0,20%,8C x 9K,20%,4C x 4K,L1_1,0.1243342976972961,0.18904607181737795,1.6714060691036536e-15
Height,0,20%,8C x 9K,20%,4C x 4K,L1_2,0.07336395876283343,0.029930443531237916,2.0469737016526324e-15
Height,0,20%,8C x 9K,20%,2C x 9K,L1_0,0.07701713861745954,0.05712883258269774,1.5836097865139386e-15
Height,0,20%,8C x 9K,20%,2C x 9K,L1_1,0.1243342976972961,0.18904607181737795,2.101713864672345e-15
Height,0,20%,8C x 9K,20%,2C x 9K,L1_2,0.07336395876283343,0.029930443531237916,1.993004526844465e-15
Height,0,20%,8C x 9K,30%,5C x 4K,L1_0,0.07701713861745954,0.05712883258269774,2.8775593019503275e-15
Height,0,20%,8C x 9K,30%,5C x 4K,L1_1,0.1243342976972961,0.18904607181737795,1.4953316362920077e-15
Height,0,20%,8C x 9K,30%,5C x 4K,L1_2,0.07336395876283343,0.029930443531237916,1.90576721070812e-15
Height,0,20%,8C x 9K,30%,2C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.3083387053664714e-15
Height,0,20%,8C x 9K,30%,2C x 9K,L1_1,0.1243342976972961,0.18904607181737795,2.2535985423467587e-15
Height,0,20%,8C x 9K,30%,2C x 9K,L1_2,0.07336395876283343,0.029930443531237916,2.1175191230090227e-15
Height,0,20%,8C x 9K,40%,6C x 5K,L1_0,0.07701713861745954,0.05712883258269774,2.3397950243975173e-15
Height,0,20%,8C x 9K,40%,6C x 5K,L1_1,0.1243342976972961,0.18904607181737795,1.4756714368976038e-15
Height,0,20%,8C x 9K,40%,6C x 5K,L1_2,0.07336395876283343,0.029930443531237916,1.8066566761139787e-15
Height,0,20%,8C x 9K,40%,3C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.3206745167511954e-15
Height,0,20%,8C x 9K,40%,3C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.4921191854105692e-15
Height,0,20%,8C x 9K,40%,3C x 9K,L1_2,0.07336395876283343,0.029930443531237916,2.1253575031597326e-15
Height,0,20%,8C x 9K,50%,6C x 6K,L1_0,0.07701713861745954,0.05712883258269774,2.6845809526005523e-15
Height,0,20%,8C x 9K,50%,6C x 6K,L1_1,0.1243342976972961,0.18904607181737795,1.6063539387545234e-15
Height,0,20%,8C x 9K,50%,6C x 6K,L1_2,0.07336395876283343,0.029930443531237916,1.9924262856858063e-15
Height,0,20%,8C x 9K,50%,4C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.609024107869118e-15
Height,0,20%,8C x 9K,50%,4C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.4764424251091491e-15
Height,0,20%,8C x 9K,50%,4C x 9K,L1_2,0.07336395876283343,0.029930443531237916,2.129469440287974e-15
Height,0,20%,8C x 9K,60%,7C x 6K,L1_0,0.07701713861745954,0.05712883258269774,2.480819782406451e-15
Height,0,20%,8C x 9K,60%,7C x 6K,L1_1,0.1243342976972961,0.18904607181737795,1.5589381637444906e-15
Height,0,20%,8C x 9K,60%,7C x 6K,L1_2,0.07336395876283343,0.029930443531237916,2.1247884404321635e-15
Height,0,20%,8C x 9K,60%,5C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.3592239273284576e-15
Height,0,20%,8C x 9K,60%,5C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.607047828144914e-15
Height,0,20%,8C x 9K,60%,5C x 9K,L1_2,0.07336395876283343,0.029930443531237916,2.0469737016526324e-15
Height,0,20%,8C x 9K,70%,8C x 6K,L1_0,0.07701713861745954,0.05712883258269774,2.5973147244062744e-15
Height,0,20%,8C x 9K,70%,8C x 6K,L1_1,0.1243342976972961,0.18904607181737795,1.6925118713947047e-15
Height,0,20%,8C x 9K,70%,8C x 6K,L1_2,0.07336395876283343,0.029930443531237916,2.2133625950567413e-15
