Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_MAE_Std,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_MAE_Std,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_MAE_Std,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model,Target_Percentile
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,30%,15,3,15C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,30%,22,2,22C x 2K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,30%,23,2,23C x 2K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,30%,9,5,9C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,40%,10,6,10C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,40%,12,5,12C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,40%,15,4,15C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,40%,20,3,20C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,50%,15,5,15C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,50%,19,4,19C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,50%,25,3,25C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,60%,15,6,15C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,60%,18,5,18C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,70%,21,5,21C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,80%,20,6,20C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,80%,24,5,24C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,40%,25,6,25C x 6K,100%,25,6,25C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,10,2,10C x 2K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,19,1,19C x 1K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,20,1,20C x 1K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,21,1,21C x 1K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,3,7,3C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,4,5,4C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,5,4,5C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,10%,7,3,7C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,20%,10,4,10C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,20%,13,3,13C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,20%,20,2,20C x 2K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,20%,5,8,5C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,20%,8,5,8C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,30%,10,6,10C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,30%,12,5,12C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,30%,15,4,15C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,30%,20,3,20C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,40%,10,8,10C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,40%,16,5,16C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,40%,20,4,20C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,50%,20,5,20C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,50%,25,4,25C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,60%,15,8,15C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,60%,17,7,17C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,60%,20,6,20C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,60%,24,5,24C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,70%,20,7,20C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,70%,23,6,23C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,80%,20,8,20C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,80%,23,7,23C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,50%,25,8,25C x 8K,100%,25,8,25C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,10%,11,2,11C x 2K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,10%,21,1,21C x 1K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,10%,22,1,22C x 1K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,10%,23,1,23C x 1K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,10%,3,7,3C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,10%,7,3,7C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,11,4,11C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,15,3,15C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,22,2,22C x 2K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,23,2,23C x 2K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,5,9,5C x 9K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,9,5,9C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,30%,17,4,17C x 4K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,30%,23,3,23C x 3K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,10,9,10C x 9K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,13,7,13C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,15,6,15C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,18,5,18C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,50%,14,8,14C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,50%,16,7,16C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,50%,19,6,19C x 6K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,50%,22,5,22C x 5K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,17,8,17C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,19,7,19C x 7K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,70%,20,8,20C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,90%,25,8,25C x 8K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,12,2,12C x 2K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,13,2,13C x 2K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,24,1,24C x 1K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,25,1,25C x 1K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,3,8,3C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,4,6,4C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,5,5,5C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,6,4,6C x 4K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,10%,8,3,8C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,20%,10,5,10C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,20%,17,3,17C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,20%,25,2,25C x 2K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,20%,5,10,5C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,20%,7,7,7C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,30%,15,5,15C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,30%,19,4,19C x 4K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,30%,25,3,25C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
