Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_MAE_Std,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_MAE_Std,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_MAE_Std,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model,Target_Percentile
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,22,5,22C x 5K,70%,19,4,19C x 4K,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,22,5,22C x 5K,80%,22,4,22C x 4K,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,22,5,22C x 5K,90%,20,5,20C x 5K,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,22,5,22C x 5K,100%,22,5,22C x 5K,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,1,10,1C x 10K,100.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,1,11,1C x 11K,100.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,1,12,1C x 12K,100.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,2,5,2C x 5K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,2,6,2C x 6K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,3,4,3C x 4K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,4,3,4C x 3K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,5,2,5C x 2K,100.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,10%,6,2,6C x 2K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,20%,2,11,2C x 11K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,20%,3,7,3C x 7K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,20%,7,3,7C x 3K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,30%,3,11,3C x 11K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,30%,5,7,5C x 7K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,30%,7,5,7C x 5K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,40%,4,11,4C x 11K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,40%,5,9,5C x 9K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,50%,4,14,4C x 14K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,50%,5,11,5C x 11K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,50%,7,8,7C x 8K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,50%,8,7,8C x 7K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,60%,6,11,6C x 11K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,70%,6,13,6C x 13K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,70%,7,11,7C x 11K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,80%,7,13,7C x 13K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,30%,8,14,8C x 14K,100%,8,14,8C x 14K,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,1,14,1C x 14K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,1,15,1C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,2,7,2C x 7K,100.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,2,8,2C x 8K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,3,5,3C x 5K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,4,4,4C x 4K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,5,3,5C x 3K,100.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,7,2,7C x 2K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,10%,8,2,8C x 2K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,20%,10,3,10C x 3K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,20%,2,15,2C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,20%,3,10,3C x 10K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,20%,5,6,5C x 6K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,20%,6,5,6C x 5K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,30%,3,15,3C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,30%,4,11,4C x 11K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,30%,5,9,5C x 9K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,30%,9,5,9C x 5K,100.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,10,6,10C x 6K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,4,15,4C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,5,12,5C x 12K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,6,10,6C x 10K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,50%,5,15,5C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,10,9,10C x 9K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,6,15,6C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,7,13,7C x 13K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,9,10,9C x 10K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,70%,7,15,7C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,70%,8,13,8C x 13K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,10,12,10C x 12K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,90%,9,15,9C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,14,1,14C x 1K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,15,1,15C x 1K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,2,7,2C x 7K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,2,8,2C x 8K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,3,5,3C x 5K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,4,4,4C x 4K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,5,3,5C x 3K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,7,2,7C x 2K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,10%,8,2,8C x 2K,100.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,20%,10,3,10C x 3K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,20%,15,2,15C x 2K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,20%,3,10,3C x 10K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,20%,5,6,5C x 6K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,20%,6,5,6C x 5K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,30%,11,4,11C x 4K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,30%,15,3,15C x 3K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,30%,5,9,5C x 9K,100.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,30%,9,5,9C x 5K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,40%,10,6,10C x 6K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,40%,12,5,12C x 5K,100.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,40%,15,4,15C x 4K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,40%,6,10,6C x 10K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,50%,15,5,15C x 5K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,60%,10,9,10C x 9K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,60%,13,7,13C x 7K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,60%,15,6,15C x 6K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,60%,9,10,9C x 10K,100.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
49c6f74c-bb69-4a1b-89a3-db3735e091fa (rho=0.0),Height,0,40%,15,10,15C x 10K,70%,13,8,13C x 8K,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49c6f74c-bb69-4a1b-89a3-db3735e091fa,0.0,30%
