Universe,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc
Blind Spot,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,60.0,50.0,50.0,25.02138579982891,24.636441402908464,24.25149700598802,77.0,84.0,56.00000000000001
Blind Spot,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,60.0,50.0,50.0,25.02138579982891,24.636441402908464,24.25149700598802,77.0,84.0,56.00000000000001
Blind Spot,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,60.0,50.0,50.0,25.02138579982891,24.636441402908464,24.25149700598802,77.0,84.0,56.00000000000001
Blind Spot,0,20%,5,15,5C x 15K,20%,5,3,5C x 3K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,55.00000000000001,52.0,51.0
Blind Spot,0,20%,5,15,5C x 15K,20%,3,5,3C x 5K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,46.0,51.0,44.0
Blind Spot,0,20%,5,15,5C x 15K,20%,2,7,2C x 7K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,42.0,41.0,40.0
Blind Spot,0,20%,5,15,5C x 15K,20%,1,11,1C x 11K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,50.0,48.0,42.0
Blind Spot,0,20%,5,15,5C x 15K,20%,1,13,1C x 13K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,50.0,50.0,45.0
Blind Spot,0,20%,5,15,5C x 15K,20%,1,15,1C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,52.0,53.0,45.0
Blind Spot,0,20%,5,15,5C x 15K,40%,5,6,5C x 6K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,55.00000000000001,59.0,44.0
Blind Spot,0,20%,5,15,5C x 15K,40%,4,8,4C x 8K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,53.0,62.0,45.0
Blind Spot,0,20%,5,15,5C x 15K,40%,3,10,3C x 10K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,55.00000000000001,61.0,45.0
Blind Spot,0,20%,5,15,5C x 15K,40%,3,11,3C x 11K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,61.0,67.0,52.0
Blind Spot,0,20%,5,15,5C x 15K,40%,2,13,2C x 13K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,55.00000000000001,52.0,49.0
Blind Spot,0,20%,5,15,5C x 15K,40%,2,15,2C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,59.0,56.99999999999999,46.0
Blind Spot,0,20%,5,15,5C x 15K,60%,5,9,5C x 9K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,64.0,71.0,47.0
Blind Spot,0,20%,5,15,5C x 15K,60%,4,10,4C x 10K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,60.0,63.0,48.0
Blind Spot,0,20%,5,15,5C x 15K,60%,4,11,4C x 11K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,64.0,63.0,48.0
Blind Spot,0,20%,5,15,5C x 15K,60%,3,13,3C x 13K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,66.0,70.0,55.00000000000001
Blind Spot,0,20%,5,15,5C x 15K,60%,3,14,3C x 14K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,66.0,64.0,45.0
Blind Spot,0,20%,5,15,5C x 15K,60%,3,15,3C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,69.0,71.0,52.0
Blind Spot,0,20%,5,15,5C x 15K,80%,5,12,5C x 12K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,71.0,76.0,56.99999999999999
Blind Spot,0,20%,5,15,5C x 15K,80%,5,13,5C x 13K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,74.0,82.0,53.0
Blind Spot,0,20%,5,15,5C x 15K,80%,4,14,4C x 14K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,70.0,75.0,50.0
Blind Spot,0,20%,5,15,5C x 15K,80%,4,15,4C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,74.0,72.0,52.0
Blind Spot,0,20%,5,15,5C x 15K,80%,4,15,4C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,72.0,77.0,52.0
Blind Spot,0,20%,5,15,5C x 15K,80%,4,15,4C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,74.0,76.0,53.0
Blind Spot,0,20%,5,15,5C x 15K,100%,5,15,5C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,76.0,83.0,56.00000000000001
Blind Spot,0,20%,5,15,5C x 15K,100%,5,15,5C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,76.0,83.0,56.00000000000001
Blind Spot,0,20%,5,15,5C x 15K,100%,5,15,5C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,76.0,83.0,56.00000000000001
Blind Spot,0,20%,5,15,5C x 15K,100%,5,15,5C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,76.0,83.0,56.00000000000001
Blind Spot,0,20%,5,15,5C x 15K,100%,5,15,5C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,76.0,83.0,56.00000000000001
Blind Spot,0,20%,5,15,5C x 15K,100%,5,15,5C x 15K,63.0,61.0,48.0,21.428571428571423,21.214713430282288,20.487596236099225,76.0,83.0,56.00000000000001
Blind Spot,0,40%,25,6,25C x 6K,20%,15,2,15C x 2K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,54.0,44.0,51.0
Blind Spot,0,40%,25,6,25C x 6K,20%,10,3,10C x 3K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,51.0,39.0,43.0
Blind Spot,0,40%,25,6,25C x 6K,20%,8,4,8C x 4K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,57.99999999999999,56.99999999999999,40.0
Blind Spot,0,40%,25,6,25C x 6K,20%,6,5,6C x 5K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,55.00000000000001,48.0,45.0
Blind Spot,0,40%,25,6,25C x 6K,20%,5,6,5C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,53.0,47.0,42.0
Blind Spot,0,40%,25,6,25C x 6K,20%,5,6,5C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,56.00000000000001,46.0,50.0
Blind Spot,0,40%,25,6,25C x 6K,40%,20,3,20C x 3K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,56.99999999999999,54.0,48.0
Blind Spot,0,40%,25,6,25C x 6K,40%,15,4,15C x 4K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,61.0,51.0,54.0
Blind Spot,0,40%,25,6,25C x 6K,40%,12,5,12C x 5K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,68.0,61.0,50.0
Blind Spot,0,40%,25,6,25C x 6K,40%,10,6,10C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,69.0,59.0,56.00000000000001
Blind Spot,0,40%,25,6,25C x 6K,40%,10,6,10C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,70.0,56.99999999999999,53.0
Blind Spot,0,40%,25,6,25C x 6K,40%,10,6,10C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,63.0,56.99999999999999,49.0
Blind Spot,0,40%,25,6,25C x 6K,60%,22,4,22C x 4K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,72.0,59.0,54.0
Blind Spot,0,40%,25,6,25C x 6K,60%,18,5,18C x 5K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,74.0,63.0,57.99999999999999
Blind Spot,0,40%,25,6,25C x 6K,60%,15,6,15C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,70.0,68.0,56.99999999999999
Blind Spot,0,40%,25,6,25C x 6K,60%,15,6,15C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,73.0,65.0,59.0
Blind Spot,0,40%,25,6,25C x 6K,60%,15,6,15C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,74.0,71.0,56.00000000000001
Blind Spot,0,40%,25,6,25C x 6K,60%,15,6,15C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,68.0,61.0,61.0
Blind Spot,0,40%,25,6,25C x 6K,80%,24,5,24C x 5K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,81.0,71.0,60.0
Blind Spot,0,40%,25,6,25C x 6K,80%,20,6,20C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,79.0,77.0,59.0
Blind Spot,0,40%,25,6,25C x 6K,80%,20,6,20C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,72.0,73.0,62.0
Blind Spot,0,40%,25,6,25C x 6K,80%,20,6,20C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,83.0,77.0,57.99999999999999
Blind Spot,0,40%,25,6,25C x 6K,80%,20,6,20C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,81.0,70.0,62.0
Blind Spot,0,40%,25,6,25C x 6K,80%,20,6,20C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,74.0,70.0,63.0
Blind Spot,0,40%,25,6,25C x 6K,100%,25,6,25C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,85.0,79.0,65.0
Blind Spot,0,40%,25,6,25C x 6K,100%,25,6,25C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,85.0,79.0,65.0
Blind Spot,0,40%,25,6,25C x 6K,100%,25,6,25C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,85.0,79.0,65.0
Blind Spot,0,40%,25,6,25C x 6K,100%,25,6,25C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,85.0,79.0,65.0
Blind Spot,0,40%,25,6,25C x 6K,100%,25,6,25C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,85.0,79.0,65.0
Blind Spot,0,40%,25,6,25C x 6K,100%,25,6,25C x 6K,69.0,61.0,62.0,24.165953806672363,23.60992301112061,29.726261762189903,85.0,79.0,65.0
Blind Spot,0,40%,19,8,19C x 8K,20%,15,2,15C x 2K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,47.0,47.0,43.0
Blind Spot,0,40%,19,8,19C x 8K,20%,10,3,10C x 3K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,45.0,40.0,43.0
Blind Spot,0,40%,19,8,19C x 8K,20%,8,4,8C x 4K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,54.0,50.0,47.0
Blind Spot,0,40%,19,8,19C x 8K,20%,5,6,5C x 6K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,53.0,49.0,47.0
Blind Spot,0,40%,19,8,19C x 8K,20%,4,7,4C x 7K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,56.00000000000001,52.0,38.0
Blind Spot,0,40%,19,8,19C x 8K,20%,4,8,4C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,54.0,53.0,43.0
Blind Spot,0,40%,19,8,19C x 8K,40%,15,4,15C x 4K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,62.0,60.0,49.0
Blind Spot,0,40%,19,8,19C x 8K,40%,12,5,12C x 5K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,59.0,56.99999999999999,52.0
Blind Spot,0,40%,19,8,19C x 8K,40%,10,6,10C x 6K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,63.0,56.99999999999999,50.0
Blind Spot,0,40%,19,8,19C x 8K,40%,9,7,9C x 7K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,67.0,56.99999999999999,42.0
Blind Spot,0,40%,19,8,19C x 8K,40%,8,8,8C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,64.0,56.99999999999999,50.0
Blind Spot,0,40%,19,8,19C x 8K,40%,8,8,8C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,66.0,57.99999999999999,56.00000000000001
Blind Spot,0,40%,19,8,19C x 8K,60%,18,5,18C x 5K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,71.0,62.0,49.0
Blind Spot,0,40%,19,8,19C x 8K,60%,15,6,15C x 6K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,69.0,59.0,56.00000000000001
Blind Spot,0,40%,19,8,19C x 8K,60%,13,7,13C x 7K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,73.0,69.0,55.00000000000001
Blind Spot,0,40%,19,8,19C x 8K,60%,11,8,11C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,68.0,68.0,56.00000000000001
Blind Spot,0,40%,19,8,19C x 8K,60%,11,8,11C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,72.0,63.0,53.0
Blind Spot,0,40%,19,8,19C x 8K,60%,11,8,11C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,65.0,64.0,51.0
Blind Spot,0,40%,19,8,19C x 8K,80%,17,7,17C x 7K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,73.0,72.0,56.00000000000001
Blind Spot,0,40%,19,8,19C x 8K,80%,15,8,15C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,80.0,70.0,56.99999999999999
Blind Spot,0,40%,19,8,19C x 8K,80%,15,8,15C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,80.0,76.0,62.0
Blind Spot,0,40%,19,8,19C x 8K,80%,15,8,15C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,75.0,71.0,56.00000000000001
Blind Spot,0,40%,19,8,19C x 8K,80%,15,8,15C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,73.0,71.0,61.0
Blind Spot,0,40%,19,8,19C x 8K,80%,15,8,15C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,76.0,70.0,64.0
Blind Spot,0,40%,19,8,19C x 8K,100%,19,8,19C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,84.0,81.0,64.0
Blind Spot,0,40%,19,8,19C x 8K,100%,19,8,19C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,84.0,81.0,64.0
Blind Spot,0,40%,19,8,19C x 8K,100%,19,8,19C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,84.0,81.0,64.0
Blind Spot,0,40%,19,8,19C x 8K,100%,19,8,19C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,84.0,81.0,64.0
Blind Spot,0,40%,19,8,19C x 8K,100%,19,8,19C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,84.0,81.0,64.0
Blind Spot,0,40%,19,8,19C x 8K,100%,19,8,19C x 8K,73.0,62.0,59.0,26.176218990590243,25.320786997433697,31.47989734816081,84.0,81.0,64.0
Blind Spot,0,40%,15,10,15C x 10K,20%,15,2,15C x 2K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,53.0,46.0,45.0
Blind Spot,0,40%,15,10,15C x 10K,20%,8,4,8C x 4K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,56.00000000000001,51.0,51.0
Blind Spot,0,40%,15,10,15C x 10K,20%,6,5,6C x 5K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,55.00000000000001,48.0,47.0
Blind Spot,0,40%,15,10,15C x 10K,20%,4,7,4C x 7K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,59.0,49.0,37.0
Blind Spot,0,40%,15,10,15C x 10K,20%,4,8,4C x 8K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,52.0,49.0,40.0
Blind Spot,0,40%,15,10,15C x 10K,20%,3,10,3C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,57.99999999999999,47.0,43.0
Blind Spot,0,40%,15,10,15C x 10K,40%,15,4,15C x 4K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,59.0,60.0,47.0
Blind Spot,0,40%,15,10,15C x 10K,40%,12,5,12C x 5K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,59.0,56.00000000000001,45.0
Blind Spot,0,40%,15,10,15C x 10K,40%,10,6,10C x 6K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,60.0,56.99999999999999,50.0
Blind Spot,0,40%,15,10,15C x 10K,40%,8,8,8C x 8K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,63.0,57.99999999999999,52.0
Blind Spot,0,40%,15,10,15C x 10K,40%,7,9,7C x 9K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,70.0,63.0,55.00000000000001
Blind Spot,0,40%,15,10,15C x 10K,40%,6,10,6C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,65.0,56.00000000000001,51.0
Blind Spot,0,40%,15,10,15C x 10K,60%,15,6,15C x 6K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,66.0,67.0,56.00000000000001
Blind Spot,0,40%,15,10,15C x 10K,60%,13,7,13C x 7K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,73.0,72.0,47.0
Blind Spot,0,40%,15,10,15C x 10K,60%,11,8,11C x 8K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,70.0,66.0,53.0
Blind Spot,0,40%,15,10,15C x 10K,60%,10,9,10C x 9K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,72.0,66.0,49.0
Blind Spot,0,40%,15,10,15C x 10K,60%,9,10,9C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,74.0,72.0,52.0
Blind Spot,0,40%,15,10,15C x 10K,60%,9,10,9C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,74.0,70.0,52.0
Blind Spot,0,40%,15,10,15C x 10K,80%,15,8,15C x 8K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,76.0,71.0,56.99999999999999
Blind Spot,0,40%,15,10,15C x 10K,80%,13,9,13C x 9K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,80.0,76.0,54.0
Blind Spot,0,40%,15,10,15C x 10K,80%,12,10,12C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,79.0,76.0,51.0
Blind Spot,0,40%,15,10,15C x 10K,80%,12,10,12C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,81.0,74.0,54.0
Blind Spot,0,40%,15,10,15C x 10K,80%,12,10,12C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,83.0,78.0,55.00000000000001
Blind Spot,0,40%,15,10,15C x 10K,80%,12,10,12C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,75.0,81.0,50.0
Blind Spot,0,40%,15,10,15C x 10K,100%,15,10,15C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,85.0,88.0,56.99999999999999
Blind Spot,0,40%,15,10,15C x 10K,100%,15,10,15C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,85.0,88.0,56.99999999999999
Blind Spot,0,40%,15,10,15C x 10K,100%,15,10,15C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,85.0,88.0,56.99999999999999
Blind Spot,0,40%,15,10,15C x 10K,100%,15,10,15C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,85.0,88.0,56.99999999999999
Blind Spot,0,40%,15,10,15C x 10K,100%,15,10,15C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,85.0,88.0,56.99999999999999
Blind Spot,0,40%,15,10,15C x 10K,100%,15,10,15C x 10K,73.0,66.0,60.0,26.946107784431128,26.43284858853721,33.14798973481607,85.0,88.0,56.99999999999999
Blind Spot,0,40%,14,11,14C x 11K,20%,10,3,10C x 3K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,50.0,49.0,48.0
Blind Spot,0,40%,14,11,14C x 11K,20%,6,5,6C x 5K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,51.0,50.0,45.0
Blind Spot,0,40%,14,11,14C x 11K,20%,5,6,5C x 6K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,47.0,42.0,39.0
Blind Spot,0,40%,14,11,14C x 11K,20%,4,8,4C x 8K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,49.0,45.0,44.0
Blind Spot,0,40%,14,11,14C x 11K,20%,3,9,3C x 9K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,51.0,49.0,43.0
Blind Spot,0,40%,14,11,14C x 11K,20%,3,11,3C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,55.00000000000001,39.0,39.0
Blind Spot,0,40%,14,11,14C x 11K,40%,12,5,12C x 5K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,60.0,59.0,54.0
Blind Spot,0,40%,14,11,14C x 11K,40%,10,6,10C x 6K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,63.0,54.0,50.0
Blind Spot,0,40%,14,11,14C x 11K,40%,9,7,9C x 7K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,64.0,61.0,55.00000000000001
Blind Spot,0,40%,14,11,14C x 11K,40%,7,9,7C x 9K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,63.0,63.0,51.0
Blind Spot,0,40%,14,11,14C x 11K,40%,6,10,6C x 10K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,69.0,67.0,54.0
Blind Spot,0,40%,14,11,14C x 11K,40%,6,11,6C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,60.0,60.0,56.99999999999999
Blind Spot,0,40%,14,11,14C x 11K,60%,13,7,13C x 7K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,76.0,68.0,59.0
Blind Spot,0,40%,14,11,14C x 11K,60%,12,8,12C x 8K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,66.0,71.0,60.0
Blind Spot,0,40%,14,11,14C x 11K,60%,10,9,10C x 9K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,68.0,68.0,56.99999999999999
Blind Spot,0,40%,14,11,14C x 11K,60%,9,10,9C x 10K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,72.0,73.0,61.0
Blind Spot,0,40%,14,11,14C x 11K,60%,8,11,8C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,70.0,71.0,56.00000000000001
Blind Spot,0,40%,14,11,14C x 11K,60%,8,11,8C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,68.0,65.0,54.0
Blind Spot,0,40%,14,11,14C x 11K,80%,14,9,14C x 9K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,75.0,73.0,65.0
Blind Spot,0,40%,14,11,14C x 11K,80%,12,10,12C x 10K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,70.0,76.0,62.0
Blind Spot,0,40%,14,11,14C x 11K,80%,11,11,11C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,71.0,75.0,60.0
Blind Spot,0,40%,14,11,14C x 11K,80%,11,11,11C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,75.0,76.0,60.0
Blind Spot,0,40%,14,11,14C x 11K,80%,11,11,11C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,71.0,78.0,65.0
Blind Spot,0,40%,14,11,14C x 11K,80%,11,11,11C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,73.0,76.0,60.0
Blind Spot,0,40%,14,11,14C x 11K,100%,14,11,14C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,81.0,83.0,68.0
Blind Spot,0,40%,14,11,14C x 11K,100%,14,11,14C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,81.0,83.0,68.0
Blind Spot,0,40%,14,11,14C x 11K,100%,14,11,14C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,81.0,83.0,68.0
Blind Spot,0,40%,14,11,14C x 11K,100%,14,11,14C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,81.0,83.0,68.0
Blind Spot,0,40%,14,11,14C x 11K,100%,14,11,14C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,81.0,83.0,68.0
Blind Spot,0,40%,14,11,14C x 11K,100%,14,11,14C x 11K,74.0,68.0,60.0,27.801539777587674,27.15996578272027,37.425149700598794,81.0,83.0,68.0
Blind Spot,0,40%,12,13,12C x 13K,20%,10,3,10C x 3K,72.0,70.0,55.00000000000001,28.785286569717698,28.65697177074422,37.681779298545756,45.0,48.0,48.0
Blind Spot,0,40%,12,13,12C x 13K,20%,6,5,6C x 5K,72.0,70.0,55.00000000000001,28.785286569717698,28.65697177074422,37.681779298545756,49.0,48.0,38.0
Blind Spot,0,40%,12,13,12C x 13K,20%,4,7,4C x 7K,72.0,70.0,55.00000000000001,28.785286569717698,28.65697177074422,37.681779298545756,52.0,44.0,44.0
Blind Spot,0,40%,12,13,12C x 13K,20%,3,9,3C x 9K,72.0,70.0,55.00000000000001,28.785286569717698,28.65697177074422,37.681779298545756,54.0,45.0,41.0
Blind Spot,0,40%,12,13,12C x 13K,20%,3,11,3C x 11K,72.0,70.0,55.00000000000001,28.785286569717698,28.65697177074422,37.681779298545756,60.0,55.00000000000001,50.0
Blind Spot,0,40%,12,13,12C x 13K,20%,2,13,2C x 13K,72.0,70.0,55.00000000000001,28.785286569717698,28.65697177074422,37.681779298545756,59.0,50.0,47.0
