Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_MAE_Std,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_MAE_Std,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_MAE_Std,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,40%,5,15,5C x 15K,56.666666666666664,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,50%,10,10,10C x 10K,56.666666666666664,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,50%,7,15,7C x 15K,56.666666666666664,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,60%,13,9,13C x 9K,50.0,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,60%,8,15,8C x 15K,66.66666666666666,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,70%,11,12,11C x 12K,60.0,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,70%,9,15,9C x 15K,63.33333333333333,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,80%,10,15,10C x 15K,63.33333333333333,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,80%,13,12,13C x 12K,60.0,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,90%,12,15,12C x 15K,70.0,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,70.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,90%,13,14,13C x 14K,63.33333333333333,0.0,0.0,0.0,69.48717948717949,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,13,15,13C x 15K,100%,13,15,13C x 15K,23.333333333333332,0.0,0.0,0.0,30.512820512820515,0.0,0.0,0.0,23.333333333333332,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,10%,19,1,19C x 1K,33.33333333333333,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,10%,2,10,2C x 10K,36.666666666666664,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,36.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,20%,19,2,19C x 2K,50.0,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,20%,4,10,4C x 10K,33.33333333333333,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,30%,19,3,19C x 3K,60.0,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,30%,6,10,6C x 10K,46.666666666666664,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,40%,19,4,19C x 4K,53.333333333333336,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,40%,8,10,8C x 10K,50.0,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,50%,10,10,10C x 10K,46.666666666666664,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,50%,19,5,19C x 5K,56.666666666666664,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,60%,11,10,11C x 10K,53.333333333333336,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,60%,19,6,19C x 6K,46.666666666666664,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,70%,13,10,13C x 10K,60.0,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,70%,19,7,19C x 7K,63.33333333333333,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,80%,15,10,15C x 10K,60.0,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,80%,19,8,19C x 8K,70.0,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,70.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,90%,17,10,17C x 10K,63.33333333333333,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,90%,19,9,19C x 9K,73.33333333333333,0.0,0.0,0.0,58.94736842105262,0.0,0.0,0.0,73.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,50%,19,10,19C x 10K,100%,19,10,19C x 10K,20.0,0.0,0.0,0.0,25.789473684210527,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,10%,1,15,1C x 15K,53.333333333333336,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,10%,4,6,4C x 6K,33.33333333333333,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,20%,15,3,15C x 3K,46.666666666666664,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,20%,3,15,3C x 15K,43.333333333333336,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,30%,5,15,5C x 15K,50.0,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,30%,8,8,8C x 8K,43.333333333333336,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,40%,15,6,15C x 6K,56.666666666666664,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,40%,6,15,6C x 15K,56.666666666666664,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,50%,11,10,11C x 10K,56.666666666666664,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,50%,7,15,7C x 15K,60.0,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,60%,15,9,15C x 9K,63.33333333333333,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,60%,9,15,9C x 15K,60.0,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,70%,11,15,11C x 15K,70.0,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,70.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,70%,13,12,13C x 12K,73.33333333333333,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,73.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,80%,12,15,12C x 15K,70.0,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,70.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,80%,15,12,15C x 12K,66.66666666666666,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,90%,13,15,13C x 15K,70.0,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,70.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,90%,14,14,14C x 14K,66.66666666666666,0.0,0.0,0.0,69.11111111111111,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,15,15,15C x 15K,100%,15,15,15C x 15K,23.333333333333332,0.0,0.0,0.0,29.555555555555557,0.0,0.0,0.0,23.333333333333332,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,10%,22,1,22C x 1K,36.666666666666664,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,36.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,10%,2,9,2C x 9K,30.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,30.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,11,4,11C x 4K,40.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,40.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,5,9,5C x 9K,46.666666666666664,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,30%,17,4,17C x 4K,50.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,30%,8,9,8C x 9K,53.333333333333336,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,10,9,10C x 9K,63.33333333333333,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,18,5,18C x 5K,40.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,40.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,50%,12,9,12C x 9K,56.666666666666664,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,50%,19,6,19C x 6K,50.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,43.333333333333336,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,22,6,22C x 6K,56.666666666666664,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,70%,18,9,18C x 9K,53.333333333333336,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,70%,23,7,23C x 7K,60.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,60.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,22,8,22C x 8K,66.66666666666666,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,90%,22,9,22C x 9K,63.33333333333333,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,90%,25,8,25C x 8K,60.0,0.0,0.0,0.0,58.13333333333334,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,33.33333333333333,0.0,0.0,0.0,21.866666666666667,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,10%,2,15,2C x 15K,46.666666666666664,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,10%,4,6,4C x 6K,43.333333333333336,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,20%,17,3,17C x 3K,50.0,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,20%,3,15,3C x 15K,56.666666666666664,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,30%,10,8,10C x 8K,63.33333333333333,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,30%,5,15,5C x 15K,60.0,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,40%,17,6,17C x 6K,63.33333333333333,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,40%,7,15,7C x 15K,60.0,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,50%,13,10,13C x 10K,73.33333333333333,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,73.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,50%,9,15,9C x 15K,66.66666666666666,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,60%,10,15,10C x 15K,66.66666666666666,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,60%,17,9,17C x 9K,66.66666666666666,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,70%,12,15,12C x 15K,73.33333333333333,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,73.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,70%,15,12,15C x 12K,63.33333333333333,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,80%,14,15,14C x 15K,70.0,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,70.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,80%,17,12,17C x 12K,60.0,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,90%,15,15,15C x 15K,70.0,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,70.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,90%,16,14,16C x 14K,63.33333333333333,0.0,0.0,0.0,69.80392156862744,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,17,15,17C x 15K,100%,17,15,17C x 15K,26.666666666666668,0.0,0.0,0.0,29.215686274509807,0.0,0.0,0.0,26.666666666666668,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,10%,2,12,2C x 12K,33.33333333333333,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,10%,5,5,5C x 5K,30.0,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,30.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,20%,11,5,11C x 5K,46.666666666666664,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,20%,4,12,4C x 12K,43.333333333333336,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,30%,13,6,13C x 6K,40.0,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,40.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,30%,7,12,7C x 12K,46.666666666666664,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,40%,15,7,15C x 7K,50.0,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,40%,9,12,9C x 12K,50.0,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,50%,11,12,11C x 12K,50.0,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,50%,22,6,22C x 6K,56.666666666666664,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,60%,13,12,13C x 12K,56.666666666666664,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,56.666666666666664,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,60%,18,9,18C x 9K,60.0,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,60.0,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,70%,15,12,15C x 12K,63.33333333333333,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,70%,21,9,21C x 9K,63.33333333333333,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,80%,18,12,18C x 12K,63.33333333333333,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,80%,21,10,21C x 10K,66.66666666666666,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
Bad_L0_Bad_L1 (rho=0.0),Weight,0,70%,22,12,22C x 12K,90%,20,12,20C x 12K,63.33333333333333,0.0,0.0,0.0,64.84848484848484,0.0,0.0,0.0,63.33333333333333,0.0,0.0,0.0,Bad_L0_Bad_L1,0.0
