Universe,Sim_ID,L1_Budget_Pct,L1_Budget_K,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_Budget_K,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc
Whistleblowers,0,60%,225,25,9,25C x 9K,40%,88,22,4,22C x 4K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,68.0,69.0
Whistleblowers,0,60%,225,25,9,25C x 9K,40%,90,18,5,18C x 5K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,71.0
Whistleblowers,0,60%,225,25,9,25C x 9K,40%,90,15,6,15C x 6K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,70.0,69.0
Whistleblowers,0,60%,225,25,9,25C x 9K,40%,91,13,7,13C x 7K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,66.0
Whistleblowers,0,60%,225,25,9,25C x 9K,40%,88,11,8,11C x 8K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,68.0,72.0,67.0
Whistleblowers,0,60%,225,25,9,25C x 9K,40%,90,10,9,10C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,71.0,72.0,67.0
Whistleblowers,0,60%,225,25,9,25C x 9K,60%,132,22,6,22C x 6K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,68.0,68.0,74.0
Whistleblowers,0,60%,225,25,9,25C x 9K,60%,133,19,7,19C x 7K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,70.0,70.0,66.0
Whistleblowers,0,60%,225,25,9,25C x 9K,60%,136,17,8,17C x 8K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,68.0,68.0,75.0
Whistleblowers,0,60%,225,25,9,25C x 9K,60%,135,15,9,15C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,70.0,69.0,77.0
Whistleblowers,0,60%,225,25,9,25C x 9K,60%,135,15,9,15C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,68.0,73.0
Whistleblowers,0,60%,225,25,9,25C x 9K,60%,135,15,9,15C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,74.0
Whistleblowers,0,60%,225,25,9,25C x 9K,80%,176,22,8,22C x 8K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,70.0,70.0,79.0
Whistleblowers,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,77.0
Whistleblowers,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,68.0,68.0,79.0
Whistleblowers,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,70.0,68.0,82.0
Whistleblowers,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,68.0,68.0,80.0
Whistleblowers,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,68.0,68.0,78.0
Whistleblowers,0,60%,225,25,9,25C x 9K,100%,225,25,9,25C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,82.0
Whistleblowers,0,60%,225,25,9,25C x 9K,100%,225,25,9,25C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,82.0
Whistleblowers,0,60%,225,25,9,25C x 9K,100%,225,25,9,25C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,82.0
Whistleblowers,0,60%,225,25,9,25C x 9K,100%,225,25,9,25C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,82.0
Whistleblowers,0,60%,225,25,9,25C x 9K,100%,225,25,9,25C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,82.0
Whistleblowers,0,60%,225,25,9,25C x 9K,100%,225,25,9,25C x 9K,81.0,87.0,83.0,70.3165098374679,73.1394354148845,69.76047904191617,69.0,69.0,82.0
Whistleblowers,0,60%,220,22,10,22C x 10K,20%,44,22,2,22C x 2K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,65.0,65.0,56.00000000000001
Whistleblowers,0,60%,220,22,10,22C x 10K,20%,44,11,4,11C x 4K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,65.0,66.0,56.99999999999999
Whistleblowers,0,60%,220,22,10,22C x 10K,20%,45,9,5,9C x 5K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,66.0,66.0,56.99999999999999
Whistleblowers,0,60%,220,22,10,22C x 10K,20%,42,6,7,6C x 7K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,66.0,56.99999999999999
Whistleblowers,0,60%,220,22,10,22C x 10K,20%,48,6,8,6C x 8K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,67.0,68.0,56.99999999999999
Whistleblowers,0,60%,220,22,10,22C x 10K,20%,40,4,10,4C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,68.0,66.0,56.99999999999999
Whistleblowers,0,60%,220,22,10,22C x 10K,40%,88,22,4,22C x 4K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,72.0,69.0,64.0
Whistleblowers,0,60%,220,22,10,22C x 10K,40%,90,18,5,18C x 5K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,69.0,69.0
Whistleblowers,0,60%,220,22,10,22C x 10K,40%,90,15,6,15C x 6K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,66.0,67.0,66.0
Whistleblowers,0,60%,220,22,10,22C x 10K,40%,88,11,8,11C x 8K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,72.0,73.0,67.0
Whistleblowers,0,60%,220,22,10,22C x 10K,40%,90,10,9,10C x 9K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,68.0,68.0,68.0
Whistleblowers,0,60%,220,22,10,22C x 10K,40%,90,9,10,9C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,70.0,72.0,71.0
Whistleblowers,0,60%,220,22,10,22C x 10K,60%,132,22,6,22C x 6K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,71.0,71.0,78.0
Whistleblowers,0,60%,220,22,10,22C x 10K,60%,133,19,7,19C x 7K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,70.0,70.0,73.0
Whistleblowers,0,60%,220,22,10,22C x 10K,60%,128,16,8,16C x 8K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,67.0,68.0,68.0
Whistleblowers,0,60%,220,22,10,22C x 10K,60%,135,15,9,15C x 9K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,68.0,69.0,76.0
Whistleblowers,0,60%,220,22,10,22C x 10K,60%,130,13,10,13C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,68.0,69.0,79.0
Whistleblowers,0,60%,220,22,10,22C x 10K,60%,130,13,10,13C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,70.0,71.0,72.0
Whistleblowers,0,60%,220,22,10,22C x 10K,80%,176,22,8,22C x 8K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,71.0,72.0,75.0
Whistleblowers,0,60%,220,22,10,22C x 10K,80%,180,20,9,20C x 9K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,69.0,75.0
Whistleblowers,0,60%,220,22,10,22C x 10K,80%,180,18,10,18C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,68.0,69.0,81.0
Whistleblowers,0,60%,220,22,10,22C x 10K,80%,180,18,10,18C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,69.0,76.0
Whistleblowers,0,60%,220,22,10,22C x 10K,80%,180,18,10,18C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,68.0,68.0,80.0
Whistleblowers,0,60%,220,22,10,22C x 10K,80%,180,18,10,18C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,72.0,72.0,80.0
Whistleblowers,0,60%,220,22,10,22C x 10K,100%,220,22,10,22C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,70.0,82.0
Whistleblowers,0,60%,220,22,10,22C x 10K,100%,220,22,10,22C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,70.0,82.0
Whistleblowers,0,60%,220,22,10,22C x 10K,100%,220,22,10,22C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,70.0,82.0
Whistleblowers,0,60%,220,22,10,22C x 10K,100%,220,22,10,22C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,70.0,82.0
Whistleblowers,0,60%,220,22,10,22C x 10K,100%,220,22,10,22C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,70.0,82.0
Whistleblowers,0,60%,220,22,10,22C x 10K,100%,220,22,10,22C x 10K,77.0,80.0,80.0,68.69118905047048,69.63216424294268,67.40804106073566,69.0,70.0,82.0
Whistleblowers,0,60%,220,20,11,20C x 11K,20%,45,15,3,15C x 3K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,64.0,63.0,54.0
Whistleblowers,0,60%,220,20,11,20C x 11K,20%,45,9,5,9C x 5K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,66.0,56.00000000000001
Whistleblowers,0,60%,220,20,11,20C x 11K,20%,42,7,6,7C x 6K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,66.0,65.0,56.00000000000001
Whistleblowers,0,60%,220,20,11,20C x 11K,20%,48,6,8,6C x 8K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,66.0,61.0
Whistleblowers,0,60%,220,20,11,20C x 11K,20%,45,5,9,5C x 9K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,68.0,66.0,57.99999999999999
Whistleblowers,0,60%,220,20,11,20C x 11K,20%,44,4,11,4C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,68.0,61.0
Whistleblowers,0,60%,220,20,11,20C x 11K,40%,90,18,5,18C x 5K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,68.0,66.0,61.0
Whistleblowers,0,60%,220,20,11,20C x 11K,40%,90,15,6,15C x 6K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,65.0,65.0,66.0
Whistleblowers,0,60%,220,20,11,20C x 11K,40%,91,13,7,13C x 7K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,69.0,68.0,63.0
Whistleblowers,0,60%,220,20,11,20C x 11K,40%,90,10,9,10C x 9K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,68.0,67.0,72.0
Whistleblowers,0,60%,220,20,11,20C x 11K,40%,90,9,10,9C x 10K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,70.0,68.0,71.0
Whistleblowers,0,60%,220,20,11,20C x 11K,40%,88,8,11,8C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,66.0,67.0,69.0
Whistleblowers,0,60%,220,20,11,20C x 11K,60%,133,19,7,19C x 7K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,70.0,68.0,71.0
Whistleblowers,0,60%,220,20,11,20C x 11K,60%,128,16,8,16C x 8K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,69.0,66.0,72.0
Whistleblowers,0,60%,220,20,11,20C x 11K,60%,135,15,9,15C x 9K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,69.0,68.0,73.0
Whistleblowers,0,60%,220,20,11,20C x 11K,60%,130,13,10,13C x 10K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,69.0
Whistleblowers,0,60%,220,20,11,20C x 11K,60%,132,12,11,12C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,70.0,67.0,77.0
Whistleblowers,0,60%,220,20,11,20C x 11K,60%,132,12,11,12C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,68.0,67.0,71.0
Whistleblowers,0,60%,220,20,11,20C x 11K,80%,180,20,9,20C x 9K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,69.0,68.0,77.0
Whistleblowers,0,60%,220,20,11,20C x 11K,80%,180,18,10,18C x 10K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,76.0
Whistleblowers,0,60%,220,20,11,20C x 11K,80%,176,16,11,16C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,69.0,69.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,80%,176,16,11,16C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,68.0,68.0,77.0
Whistleblowers,0,60%,220,20,11,20C x 11K,80%,176,16,11,16C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,70.0,70.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,80%,176,16,11,16C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,68.0,69.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,100%,220,20,11,20C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,100%,220,20,11,20C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,100%,220,20,11,20C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,100%,220,20,11,20C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,100%,220,20,11,20C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,78.0
Whistleblowers,0,60%,220,20,11,20C x 11K,100%,220,20,11,20C x 11K,81.0,83.0,77.0,65.86826347305389,66.12489307100084,63.81522668947818,67.0,67.0,78.0
Whistleblowers,0,60%,221,17,13,17C x 13K,20%,45,15,3,15C x 3K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,66.0,67.0,54.0
Whistleblowers,0,60%,221,17,13,17C x 13K,20%,45,9,5,9C x 5K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,66.0,64.0,59.0
Whistleblowers,0,60%,221,17,13,17C x 13K,20%,42,6,7,6C x 7K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,66.0,67.0,62.0
Whistleblowers,0,60%,221,17,13,17C x 13K,20%,45,5,9,5C x 9K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,70.0,68.0,54.0
Whistleblowers,0,60%,221,17,13,17C x 13K,20%,44,4,11,4C x 11K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,68.0,66.0,57.99999999999999
Whistleblowers,0,60%,221,17,13,17C x 13K,20%,39,3,13,3C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,70.0,70.0,55.00000000000001
Whistleblowers,0,60%,221,17,13,17C x 13K,40%,90,15,6,15C x 6K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,70.0,68.0,68.0
Whistleblowers,0,60%,221,17,13,17C x 13K,40%,91,13,7,13C x 7K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,68.0,69.0,71.0
Whistleblowers,0,60%,221,17,13,17C x 13K,40%,90,10,9,10C x 9K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,71.0,69.0,68.0
Whistleblowers,0,60%,221,17,13,17C x 13K,40%,90,9,10,9C x 10K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,68.0,69.0,66.0
Whistleblowers,0,60%,221,17,13,17C x 13K,40%,84,7,12,7C x 12K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,67.0,65.0
Whistleblowers,0,60%,221,17,13,17C x 13K,40%,91,7,13,7C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,69.0,67.0
Whistleblowers,0,60%,221,17,13,17C x 13K,60%,128,16,8,16C x 8K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,69.0,73.0
Whistleblowers,0,60%,221,17,13,17C x 13K,60%,135,15,9,15C x 9K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,69.0,70.0
Whistleblowers,0,60%,221,17,13,17C x 13K,60%,130,13,10,13C x 10K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,76.0
Whistleblowers,0,60%,221,17,13,17C x 13K,60%,132,12,11,12C x 11K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,71.0
Whistleblowers,0,60%,221,17,13,17C x 13K,60%,132,11,12,11C x 12K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,69.0,74.0
Whistleblowers,0,60%,221,17,13,17C x 13K,60%,130,10,13,10C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,71.0,70.0,74.0
Whistleblowers,0,60%,221,17,13,17C x 13K,80%,176,16,11,16C x 11K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,70.0,69.0,75.0
Whistleblowers,0,60%,221,17,13,17C x 13K,80%,180,15,12,15C x 12K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,68.0,67.0,78.0
Whistleblowers,0,60%,221,17,13,17C x 13K,80%,182,14,13,14C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,68.0,68.0,80.0
Whistleblowers,0,60%,221,17,13,17C x 13K,80%,182,14,13,14C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,68.0,67.0,77.0
Whistleblowers,0,60%,221,17,13,17C x 13K,80%,182,14,13,14C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,76.0
Whistleblowers,0,60%,221,17,13,17C x 13K,80%,182,14,13,14C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,71.0,69.0,80.0
Whistleblowers,0,60%,221,17,13,17C x 13K,100%,221,17,13,17C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,79.0
Whistleblowers,0,60%,221,17,13,17C x 13K,100%,221,17,13,17C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,79.0
Whistleblowers,0,60%,221,17,13,17C x 13K,100%,221,17,13,17C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,79.0
Whistleblowers,0,60%,221,17,13,17C x 13K,100%,221,17,13,17C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,79.0
Whistleblowers,0,60%,221,17,13,17C x 13K,100%,221,17,13,17C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,79.0
Whistleblowers,0,60%,221,17,13,17C x 13K,100%,221,17,13,17C x 13K,81.0,86.0,78.0,61.37724550898203,64.37125748502994,61.54833190761334,69.0,68.0,79.0
Whistleblowers,0,60%,224,16,14,16C x 14K,20%,45,15,3,15C x 3K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,61.0,60.0,56.00000000000001
Whistleblowers,0,60%,224,16,14,16C x 14K,20%,45,9,5,9C x 5K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,66.0,67.0,57.99999999999999
Whistleblowers,0,60%,224,16,14,16C x 14K,20%,42,6,7,6C x 7K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,65.0,64.0,59.0
Whistleblowers,0,60%,224,16,14,16C x 14K,20%,40,4,10,4C x 10K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,66.0,66.0,56.00000000000001
Whistleblowers,0,60%,224,16,14,16C x 14K,20%,48,4,12,4C x 12K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,68.0,69.0,60.0
Whistleblowers,0,60%,224,16,14,16C x 14K,20%,42,3,14,3C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,70.0,70.0,63.0
Whistleblowers,0,60%,224,16,14,16C x 14K,40%,90,15,6,15C x 6K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,64.0,65.0,73.0
Whistleblowers,0,60%,224,16,14,16C x 14K,40%,88,11,8,11C x 8K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,65.0,66.0,70.0
Whistleblowers,0,60%,224,16,14,16C x 14K,40%,90,10,9,10C x 9K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,69.0,68.0,73.0
Whistleblowers,0,60%,224,16,14,16C x 14K,40%,88,8,11,8C x 11K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,68.0,69.0,69.0
Whistleblowers,0,60%,224,16,14,16C x 14K,40%,84,7,12,7C x 12K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,69.0,70.0,68.0
Whistleblowers,0,60%,224,16,14,16C x 14K,40%,84,6,14,6C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,68.0,68.0,73.0
Whistleblowers,0,60%,224,16,14,16C x 14K,60%,135,15,9,15C x 9K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,69.0,68.0,73.0
Whistleblowers,0,60%,224,16,14,16C x 14K,60%,130,13,10,13C x 10K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,66.0,74.0
Whistleblowers,0,60%,224,16,14,16C x 14K,60%,132,12,11,12C x 11K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,65.0,67.0,75.0
Whistleblowers,0,60%,224,16,14,16C x 14K,60%,132,11,12,11C x 12K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,69.0,68.0,78.0
Whistleblowers,0,60%,224,16,14,16C x 14K,60%,130,10,13,10C x 13K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,68.0,66.0,78.0
Whistleblowers,0,60%,224,16,14,16C x 14K,60%,140,10,14,10C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,66.0,68.0,77.0
Whistleblowers,0,60%,224,16,14,16C x 14K,80%,176,16,11,16C x 11K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,68.0,81.0
Whistleblowers,0,60%,224,16,14,16C x 14K,80%,180,15,12,15C x 12K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,68.0,68.0,79.0
Whistleblowers,0,60%,224,16,14,16C x 14K,80%,182,14,13,14C x 13K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,68.0,81.0
Whistleblowers,0,60%,224,16,14,16C x 14K,80%,182,13,14,13C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,65.0,65.0,83.0
Whistleblowers,0,60%,224,16,14,16C x 14K,80%,182,13,14,13C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,68.0,66.0,81.0
Whistleblowers,0,60%,224,16,14,16C x 14K,80%,182,13,14,13C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,66.0,67.0,81.0
Whistleblowers,0,60%,224,16,14,16C x 14K,100%,224,16,14,16C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,69.0,82.0
Whistleblowers,0,60%,224,16,14,16C x 14K,100%,224,16,14,16C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,69.0,82.0
Whistleblowers,0,60%,224,16,14,16C x 14K,100%,224,16,14,16C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,69.0,82.0
Whistleblowers,0,60%,224,16,14,16C x 14K,100%,224,16,14,16C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,69.0,82.0
Whistleblowers,0,60%,224,16,14,16C x 14K,100%,224,16,14,16C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,69.0,82.0
Whistleblowers,0,60%,224,16,14,16C x 14K,100%,224,16,14,16C x 14K,82.0,84.0,82.0,61.762189905902474,63.64414029084687,62.40376390076988,67.0,69.0,82.0
Whistleblowers,0,60%,225,15,15,15C x 15K,20%,45,15,3,15C x 3K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,62.0,61.0,62.0
Whistleblowers,0,60%,225,15,15,15C x 15K,20%,45,9,5,9C x 5K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,67.0,67.0,56.99999999999999
Whistleblowers,0,60%,225,15,15,15C x 15K,20%,42,6,7,6C x 7K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,62.0,63.0,61.0
Whistleblowers,0,60%,225,15,15,15C x 15K,20%,44,4,11,4C x 11K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,69.0,69.0,61.0
Whistleblowers,0,60%,225,15,15,15C x 15K,20%,39,3,13,3C x 13K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,68.0,69.0,56.00000000000001
Whistleblowers,0,60%,225,15,15,15C x 15K,20%,45,3,15,3C x 15K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,67.0,67.0,65.0
Whistleblowers,0,60%,225,15,15,15C x 15K,40%,90,15,6,15C x 6K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,70.0,70.0,64.0
Whistleblowers,0,60%,225,15,15,15C x 15K,40%,88,11,8,11C x 8K,85.0,86.0,81.0,56.629597946963216,59.06757912745937,58.63986313088109,70.0,69.0,66.0
