Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,7,11,7C x 11K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,56.00000000000001,54.0,52.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,6,13,6C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,52.0,53.0,52.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,6,13,6C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,52.0,54.0,49.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,5,15,5C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,51.0,50.0,50.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,5,15,5C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,53.0,56.00000000000001,53.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,25,6,25C x 6K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,63.0,64.0,64.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,25,6,25C x 6K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,68.0,63.0,68.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,19,8,19C x 8K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,56.99999999999999,66.0,61.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,19,8,19C x 8K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,64.0,65.0,64.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,15,10,15C x 10K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,56.00000000000001,55.00000000000001,61.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,15,10,15C x 10K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,62.0,62.0,56.99999999999999,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,14,11,14C x 11K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,62.0,61.0,63.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,14,11,14C x 11K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,64.0,71.0,56.00000000000001,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,12,13,12C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,68.0,64.0,66.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,12,13,12C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,57.99999999999999,56.99999999999999,61.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,10,15,10C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,66.0,61.0,60.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,10,15,10C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,67.0,62.0,64.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,25,9,25C x 9K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,76.0,75.0,77.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,25,9,25C x 9K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,73.0,75.0,69.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,22,10,22C x 10K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,68.0,69.0,73.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,22,10,22C x 10K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,67.0,65.0,68.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,20,11,20C x 11K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,65.0,70.0,64.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,20,11,20C x 11K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,70.0,69.0,70.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,17,13,17C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,68.0,67.0,74.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,17,13,17C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,70.0,67.0,67.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,16,14,16C x 14K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,71.0,72.0,73.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,16,14,16C x 14K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,68.0,70.0,67.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,15,15,15C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,69.0,70.0,67.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,15,15,15C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,71.0,69.0,71.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,25,12,25C x 12K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,78.0,80.0,82.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,25,12,25C x 12K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,84.0,77.0,75.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,23,13,23C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,83.0,81.0,82.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,23,13,23C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,76.0,82.0,77.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,21,14,21C x 14K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,80.0,79.0,80.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,21,14,21C x 14K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,87.0,85.0,74.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,82.0,78.0,81.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,80.0,78.0,82.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,76.0,77.0,83.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,80.0,80.0,76.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,78.0,79.0,77.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,79.0,81.0,75.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,25,3,25C x 3K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,49.0,50.0,55.00000000000001,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,25,3,25C x 3K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,48.0,48.0,47.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,15,5,15C x 5K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,55.00000000000001,56.99999999999999,52.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,15,5,15C x 5K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,54.0,49.0,47.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,11,7,11C x 7K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,46.0,49.0,45.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,11,7,11C x 7K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,57.99999999999999,55.00000000000001,52.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,7,11,7C x 11K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,51.0,47.0,49.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,7,11,7C x 11K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,54.0,51.0,50.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,6,13,6C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,49.0,50.0,50.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,6,13,6C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,48.0,54.0,47.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,20%,5,15,5C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,55.00000000000001,53.0,53.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,20%,5,15,5C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,50.0,56.00000000000001,43.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,25,6,25C x 6K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,65.0,56.00000000000001,71.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,25,6,25C x 6K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,59.0,61.0,56.99999999999999,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,19,8,19C x 8K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,59.0,65.0,65.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,19,8,19C x 8K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,60.0,64.0,56.99999999999999,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,15,10,15C x 10K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,61.0,57.99999999999999,64.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,15,10,15C x 10K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,63.0,62.0,60.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,14,11,14C x 11K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,62.0,49.0,61.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,14,11,14C x 11K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,66.0,64.0,62.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,12,13,12C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,60.0,63.0,63.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,12,13,12C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,64.0,61.0,62.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,40%,10,15,10C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,61.0,61.0,63.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,40%,10,15,10C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,60.0,65.0,56.00000000000001,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,25,9,25C x 9K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,71.0,72.0,72.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,25,9,25C x 9K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,71.0,75.0,70.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,22,10,22C x 10K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,67.0,73.0,69.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,22,10,22C x 10K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,70.0,75.0,70.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,20,11,20C x 11K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,73.0,68.0,72.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,20,11,20C x 11K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,72.0,71.0,64.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,17,13,17C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,69.0,68.0,68.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,17,13,17C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,70.0,71.0,67.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,16,14,16C x 14K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,71.0,68.0,69.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,16,14,16C x 14K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,70.0,77.0,68.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,60%,15,15,15C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,66.0,70.0,72.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,60%,15,15,15C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,74.0,77.0,67.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,25,12,25C x 12K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,81.0,80.0,81.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,25,12,25C x 12K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,80.0,84.0,78.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,23,13,23C x 13K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,81.0,78.0,80.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,23,13,23C x 13K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,79.0,81.0,75.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,21,14,21C x 14K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,81.0,78.0,77.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,21,14,21C x 14K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,81.0,84.0,81.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,79.0,77.0,79.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,84.0,84.0,84.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,78.0,80.0,81.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,85.0,84.0,82.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,78.0,80.0,85.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,80%,20,15,20C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,78.0,82.0,80.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Weight,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,33.0,34.0,47.0,38.451668092386655,37.72455089820358,39.777587681779295,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
4_Bad_L0_Corrupt_L1 (rho=0.7),Height,0,100%,25,15,25C x 15K,100%,25,15,25C x 15K,47.0,37.0,55.00000000000001,43.798118049615056,40.80410607356715,42.25834046193327,100.0,100.0,100.0,4_Bad_L0_Corrupt_L1,0.7
